1740579086968431,0,0.836719,0.767868,0.718132,0.939772,0,0,0,0,0,0,0,0
1740579086973963,0,0.833997,0.767894,0.717939,0.943655,0,0,0,0,0,0,0,0
1740579086978313,0,0.842257,0.761422,0.718494,0.941162,0,0,0,0,0,0,0,0
1740579086984142,0,0.839753,0.761977,0.716447,0.944697,0,0,0,0,0,0,0,0
1740579086988728,0,0.840785,0.762554,0.717578,0.943102,0,0,0,0,0,0,0,0
1740579086994031,0,0.840989,0.762024,0.717675,0.944646,0,0,0,0,0,0,0,0
1740579086998937,0,0.842731,0.76042,0.719569,0.943483,0,0,0,0,0,0,0,0
1740579087003547,0,0.843558,0.757781,0.719918,0.944437,0,0,0,0,0,0,0,0
1740579087008683,0,0.845728,0.756965,0.719047,0.944636,0,0,0,0,0,0,0,0
1740579087014095,0,0.845939,0.755241,0.71912,0.946446,0,0,0,0,0,0,0,0
1740579087018750,0,0.847081,0.753394,0.718915,0.947815,0,0,0,0,0,0,0,0
1740579087024793,0,0.846004,0.753998,0.721566,0.947051,0,0,0,0,0,0,0,0
1740579087028766,0,0.845473,0.754005,0.722744,0.947322,0,0,0,0,0,0,0,0
1740579087034766,0,0.847638,0.75316,0.720938,0.946868,0,0,0,0,0,0,0,0
1740579087038333,0,0.845906,0.754755,0.719046,0.949653,0,0,0,0,0,0,0,0
1740579087044071,0,0.84904,0.755562,0.718085,0.94652,0,0,0,0,0,0,0,0
1740579087049006,0,0.847026,0.754743,0.71683,0.951198,0,0,0,0,0,0,0,0
1740579087054018,0,0.852093,0.752403,0.718083,0.948572,0,0,0,0,0,0,0,0
1740579087058382,0,0.847793,0.755197,0.715917,0.953372,0,0,0,0,0,0,0,0
1740579087064061,0,0.849687,0.754267,0.716444,0.951335,0,0,0,0,0,0,0,0
1740579087068826,0,0.847422,0.757357,0.713952,0.954208,0,0,0,0,0,0,0,0
1740579087073995,0,0.847166,0.758349,0.716135,0.953079,0,0,0,0,0,0,0,0
