1740579087048061,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087148058,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087248049,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087348045,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087448044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087548043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087648042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087748127,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087848045,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579087948044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088068048,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088148050,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088268048,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088348041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088448051,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088548042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088648044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088748044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088848041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579088948040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089048039,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089148050,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089248040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089348041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089448040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089548040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089648043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089748040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089848040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579089948041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090048054,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090148044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090248041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090348041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090448040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090568042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090648045,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090748042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090848043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579090948044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091048044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091148047,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091248066,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091348054,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091448045,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091548042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091648046,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091748050,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091848046,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579091948047,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092048041,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092148054,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092248044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092348049,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092448053,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092548042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092648044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092748040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092848045,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579092948039,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093048044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093148044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093248040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093348043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093448042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093548064,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093648048,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093748042,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093848065,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579093948040,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094048043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094148051,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094248066,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094448044,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094788063,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094928046,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579094948043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095088068,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095148047,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095248048,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095348060,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095448047,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095548052,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095688046,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095748070,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095888065,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579095948043,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579096088047,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579096148064,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579096288061,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
1740579096348049,0,0,0,0,0,0.806854,0,0,0.590751,0,0,0
