1739972561071377,0,-0.370376,0.976021,0.00175646,0.00172452,-0.217662,0,0,0,0,0,-0.014519,-0.0117804,-0.0111573,0.00413099,-0.00267799
1739972561076432,0,-0.37062,0.976022,0.0016514,0.00115768,-0.217661,0,0,0,0,0,-0.0138773,-0.00601055,-0.0074335,0.00297875,-0.00271965
1739972561081615,0,-0.370863,0.976022,0.0016514,0.00115768,-0.217661,0,0,0,0,0,-0.0140824,-0.0044517,-0.00335663,0.00297875,-0.00271965
1739972561086709,0,-0.371107,0.976025,-0.000235279,0.000388243,-0.21766,0,0,0,0,0,-0.01211,-0.00074524,0.00431867,0.000655447,0.000628286
1739972561091305,0,-0.371351,0.976025,-0.000235279,0.000388243,-0.21766,0,0,0,0,0,-0.0112498,0.00138528,0.00575823,0.000655447,0.000628286
1739972561096562,0,-0.371595,0.976025,-0.000235279,0.000388243,-0.21766,0,0,0,0,0,-0.0123726,-0.00181001,0.000844106,0.000655447,0.000628286
1739972561101246,0,-0.371838,0.976025,-0.000235279,0.000388243,-0.21766,0,0,0,0,0,-0.0104758,5.23724e-05,-0.0015751,0.000655447,0.000628286
1739972561106332,0,-0.372082,0.976023,0.00127616,0.000871964,-0.217661,0,0,0,0,0,-0.0132064,-0.00569573,-0.0115295,0.00225765,-0.00211154
1739972561111391,0,-0.372326,0.976023,0.00127616,0.000871964,-0.217661,0,0,0,0,0,-0.0118985,-0.00462362,-0.014062,0.00225765,-0.00211154
1739972561116413,0,-0.37257,0.976023,0.00151111,0.000758501,-0.217661,0,0,0,0,0,-0.0136172,-0.00650269,-0.0172352,0.00213845,-0.00261958
1739972561121281,0,-0.372815,0.976023,0.00151111,0.000758501,-0.217661,0,0,0,0,0,-0.0124565,-0.0061812,-0.0147537,0.00213845,-0.00261958
1739972561126436,0,-0.373059,0.976023,0.00133182,0.00131077,-0.217661,0,0,0,0,0,-0.0129042,-0.00568012,-0.0092987,0.00313846,-0.00202918
1739972561131314,0,-0.373303,0.976023,0.00133182,0.00131077,-0.217661,0,0,0,0,0,-0.0129112,-0.00734641,-0.00563497,0.00313846,-0.00202918
1739972561136613,0,-0.373547,0.97602,0.00229601,0.00164161,-0.217663,0,0,0,0,0,-0.0136176,-0.00468482,0.00568756,0.00420402,-0.0037673
1739972561141364,0,-0.373792,0.97602,0.00229601,0.00164161,-0.217663,0,0,0,0,0,-0.0146071,-0.00645403,0.00567066,0.00420402,-0.0037673
1739972561146450,0,-0.374037,0.976025,-0.000570048,7.92251e-05,-0.21766,0,0,0,0,0,-0.0109756,0.00370553,0.00637566,-9.35017e-05,0.00114725
1739972561151328,0,-0.374281,0.976025,-0.000570048,7.92251e-05,-0.21766,0,0,0,0,0,-0.0122922,0.000136586,0.000546381,-9.35016e-05,0.00114725
1739972561156658,0,-0.374526,0.976024,-0.000855621,-0.000552605,-0.21766,0,0,0,0,0,-0.010808,0.00386855,-0.0021356,-0.00145118,0.00142966
1739972561161257,0,-0.374771,0.976024,-0.000855621,-0.000552605,-0.21766,0,0,0,0,0,-0.0115561,0.00135091,-0.00892685,-0.00145118,0.00142966
1739972561166520,0,-0.375016,0.976024,0.00037532,-0.000648557,-0.21766,0,0,0,0,0,-0.0122008,0.000537701,-0.0193171,-0.00110263,-0.00101497
1739972561171257,0,-0.375261,0.976024,0.00037532,-0.000648557,-0.21766,0,0,0,0,0,-0.0128175,0.00187777,-0.0215022,-0.00110263,-0.00101497
1739972561176280,0,-0.375506,0.976024,-0.00075537,-0.0011457,-0.21766,0,0,0,0,0,-0.0117784,0.0027154,-0.0147218,-0.00256529,0.000975775
1739972561181491,0,-0.375751,0.976024,-0.00075537,-0.0011457,-0.21766,0,0,0,0,0,-0.0120127,0.00680222,-0.00844733,-0.00256529,0.000975775
1739972561186802,0,-0.375996,0.976014,-0.00021341,0.00489191,-0.217651,0,0,0,0,0,-0.0119997,-0.0159711,-0.007877,0.0094564,0.00254616
1739972561191334,0,-0.376241,0.976024,0.000389444,0.000390237,-0.21766,0,0,0,0,0,-0.0128108,0.00282439,-0.00264939,0.000931294,-0.000590336
1739972561196413,0,-0.376487,0.976024,0.000389444,0.000390237,-0.21766,0,0,0,0,0,-0.0134955,-0.00178148,-0.00227245,0.000931294,-0.000590336
1739972561201493,0,-0.376732,0.976024,0.000684761,0.000462836,-0.21766,0,0,0,0,0,-0.0125423,0.0019091,0.00165569,0.00120157,-0.0011352
1739972561206246,0,-0.376978,0.976024,0.000684761,0.000462836,-0.21766,0,0,0,0,0,-0.0131578,-0.00124931,-0.0040676,0.00120157,-0.0011352
1739972561211296,0,-0.377223,0.976023,-0.000489028,0.00201528,-0.217658,0,0,0,0,0,-0.0105965,-0.0023561,-0.00416156,0.00372105,0.0018319
1739972561216369,0,-0.377469,0.976023,-0.000489028,0.00201528,-0.217658,0,0,0,0,0,-0.0114581,-0.00541317,-0.0109107,0.00372105,0.0018319
1739972561221372,0,-0.377715,0.976024,0.000682274,7.12294e-05,-0.21766,0,0,0,0,0,-0.0132188,0.000190409,-0.0200288,0.000436051,-0.00130082
1739972561226344,0,-0.37796,0.976024,0.000682273,7.12295e-05,-0.21766,0,0,0,0,0,-0.0125545,-0.000332999,-0.0192014,0.000436051,-0.00130082
1739972561231284,0,-0.378206,0.976023,-0.000188874,-0.00180856,-0.217659,0,0,0,0,0,-0.0129748,0.00518445,-0.0155951,-0.00361262,-0.000418611
1739972561236448,0,-0.378452,0.976023,-0.000188874,-0.00180856,-0.217659,0,0,0,0,0,-0.0116951,0.0072557,-0.008889,-0.00361262,-0.000418611
1739972561241355,0,-0.378698,0.976024,0.000660017,0.000522764,-0.21766,0,0,0,0,0,-0.0131884,-0.00120201,-0.00678105,0.00130778,-0.00106082
1739972561246395,0,-0.378945,0.976024,0.000660017,0.000522764,-0.21766,0,0,0,0,0,-0.012221,0.001687,-0.000474405,0.00130778,-0.00106082
1739972561251495,0,-0.379191,0.976024,0.000413491,0.00143994,-0.21766,0,0,0,0,0,-0.0132814,-0.000761468,0.00214714,0.00299083,-0.000180323
1739972561256492,0,-0.379437,0.976024,0.000413491,0.00143994,-0.21766,0,0,0,0,0,-0.012579,-0.00114293,0.00164875,0.00299083,-0.000180323
1739972561261384,0,-0.379684,0.976024,0.00108721,-9.48403e-05,-0.21766,0,0,0,0,0,-0.0148093,0.00360451,-0.00178133,0.00028815,-0.00216357
1739972561266287,0,-0.37993,0.976024,0.00108721,-9.48402e-05,-0.21766,0,0,0,0,0,-0.0145979,-0.000705205,-0.00939327,0.00028815,-0.00216357
1739972561271276,0,-0.380177,0.976025,-5.33135e-05,-0.000429629,-0.21766,0,0,0,0,0,-0.012857,0.00297292,-0.0174322,-0.000861865,-8.29553e-05
1739972561276429,0,-0.380423,0.976025,-5.33135e-05,-0.000429629,-0.21766,0,0,0,0,0,-0.0134806,-0.00146033,-0.0240229,-0.000861865,-8.29553e-05
1739972561281298,0,-0.38067,0.976023,-0.00062596,-0.00161206,-0.21766,0,0,0,0,0,-0.0123202,0.00662283,-0.0278586,-0.00341932,0.000520144
