1739900644032126,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0105071,0.00531112,-0.0184387,0.0155152,0.00746333,-0.309658
1739900644036730,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0102962,0.00550854,-0.0181901,0.0185351,-0.00662155,-0.301758
1739900644042256,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105252,0.00521354,-0.0183466,0.021031,0.0095057,-0.294775
1739900644046724,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0105214,0.00513877,-0.018323,0.00725857,-0.0264599,-0.311
1739900644052226,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0104399,0.0052513,-0.018273,0.0166354,-0.00465876,-0.30881
1739900644056769,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0106942,0.00478427,-0.0184846,0.0034864,-0.0395503,-0.331004
1739900644062308,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0103791,0.00519172,-0.018358,0.00700699,-0.00994823,-0.328326
1739900644066896,0,0,0,0,0,0,0,0,0,0,0.999761,-0.010652,0.00451111,-0.018558,0.00893439,-0.0234877,-0.330453
1739900644072101,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0103836,0.00507315,-0.018293,0.0101725,-0.0152781,-0.322203
1739900644076935,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0106354,0.00464778,-0.0184358,0.0197739,0.00416474,-0.311272
1739900644081671,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0104592,0.00478331,-0.0182619,0.00750703,-0.00672859,-0.31289
1739900644086679,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105481,0.0046363,-0.018304,0.0231831,0.0164964,-0.296946
1739900644092087,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0105697,0.00457563,-0.0182719,0.0122112,-0.00620737,-0.30532
1739900644096776,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105497,0.00465257,-0.0182974,0.0203504,0.00799212,-0.302461
1739900644102249,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105377,0.00437541,-0.0183898,0.0176178,-0.011884,-0.322826
1739900644106728,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0104336,0.00456469,-0.0183931,0.0249455,-0.00262577,-0.324069
1739900644112092,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0104726,0.00412294,-0.0185332,0.0261737,-0.00717671,-0.332449
1739900644117209,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0104349,0.00442705,-0.0184169,0.0238288,-0.0111781,-0.327665
1739900644121861,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105123,0.0040955,-0.0184463,0.0205423,-0.000444815,-0.318288
1739900644126754,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0104555,0.0042179,-0.0183156,0.0119696,-0.0173707,-0.313317
1739900644132236,0,0,0,0,0,0,0,0,0,0,0.999768,-0.0105556,0.00413474,-0.0183305,0.0181086,0.0152749,-0.298316
1739900644136907,0,0,0,0,0,0,0,0,0,0,0.999768,-0.0105928,0.00413127,-0.0183047,0.00344956,0.00199993,-0.303827
1739900644141671,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0105426,0.00430988,-0.0182487,0.0185547,0.0337784,-0.292536
1739900644146702,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0107436,0.00419192,-0.0184027,0.00153294,0.0179411,-0.312687
1739900644152080,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0103884,0.00444171,-0.0182641,0.020212,0.0339161,-0.312184
1739900644156849,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0107074,0.00406624,-0.0185572,0.0170484,0.0199332,-0.329784
1739900644161685,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0105472,0.00449686,-0.0183728,0.0133344,0.0317688,-0.330538
1739900644166833,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0107827,0.00414197,-0.0185636,0.00477681,0.0332168,-0.327806
1739900644172074,0,0,0,0,0,0,0,0,0,0,0.999766,-0.010631,0.00437785,-0.0183362,0.00277407,0.0178425,-0.321334
1739900644176938,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0106366,0.00441117,-0.0183754,0.0187218,0.039706,-0.307042
1739900644181852,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0106647,0.00418835,-0.0183327,0.0157707,0.0160067,-0.306852
1739900644186689,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0105836,0.00457154,-0.0182652,0.0249332,0.0403445,-0.294702
1739900644192216,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0107815,0.00432273,-0.0183682,0.0148676,0.0280452,-0.304476
1739900644196781,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0105031,0.00481352,-0.0182079,0.0174136,0.0447396,-0.303895
1739900644201681,0,0,0,0,0,0,0,0,0,0,0.999762,-0.010748,0.00440479,-0.018449,0.0148787,0.030202,-0.31874
1739900644206844,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105363,0.00473123,-0.0183119,0.0102671,0.0346258,-0.324411
1739900644212110,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0106569,0.00454822,-0.0184911,0.0173527,0.0413478,-0.32435
1739900644216717,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0105569,0.00486358,-0.0183629,0.0109582,0.0404749,-0.327467
1739900644221794,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0106794,0.00481165,-0.0183863,0.0164357,0.0564861,-0.315863
1739900644226885,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105461,0.00495083,-0.018245,0.0111685,0.0413978,-0.313868
1739900644232022,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0106162,0.00494903,-0.0182434,0.0206657,0.0496407,-0.294938
1739900644236760,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0105854,0.00486075,-0.0181939,0.0107693,0.0358981,-0.296575
1739900644241902,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105559,0.00515392,-0.0181451,0.0188031,0.0354754,-0.292858
1739900644246658,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0106236,0.00486176,-0.0182825,0.0123055,0.0286826,-0.310525
1739900644252145,0,0,0,0,0,0,0,0,0,0,0.999767,-0.010454,0.00499345,-0.018233,0.0184607,0.00651049,-0.319809
1739900644257124,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105764,0.00472275,-0.0184259,0.0217936,0.0107904,-0.328427
1739900644261876,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105391,0.00483048,-0.0184295,0.0129754,-0.00261226,-0.337435
1739900644266806,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105227,0.00498443,-0.0183775,0.0209601,0.0268283,-0.324013
1739900644272097,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105958,0.00496206,-0.0183655,0.0114282,0.0198621,-0.32112
1739900644276972,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0104688,0.00523201,-0.018174,0.0235763,0.0474744,-0.298541
1739900644282015,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0106057,0.0049739,-0.0182351,0.0145461,0.0344558,-0.297214
1739900644286836,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0104013,0.00522493,-0.0180697,0.0214031,0.0400399,-0.284121
1739900644292145,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0106248,0.00512877,-0.0182142,0.0120527,0.0398221,-0.292231
1739900644296889,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0104416,0.00508693,-0.0180907,0.0147382,0.012661,-0.303463
1739900644301810,0,0,0,0,0,0,0,0,0,0,0.999765,-0.010513,0.00502797,-0.0182866,0.0177607,0.013894,-0.320561
1739900644307283,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0104489,0.00470089,-0.0183581,0.0207672,-0.0170382,-0.339977
1739900644313531,0,0,0,0,0,0,0,0,0,0,0.999764,-0.010458,0.00493008,-0.0183852,0.0237644,0.00245388,-0.340098
1739900644317072,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105658,0.00450968,-0.0184671,0.017749,-0.0201334,-0.342356
1739900644322092,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0105073,0.00509035,-0.0182657,0.00881397,0.00111973,-0.326163
1739900644327038,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0106912,0.00454304,-0.0182703,0.00385154,0.00101098,-0.310164
1739900644332215,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0105121,0.00509493,-0.0180442,-0.00518307,0.0122969,-0.294072
1739900644336855,0,0,0,0,0,0,0,0,0,0,0.999768,-0.0105752,0.00462493,-0.0181781,0.0058162,0.029205,-0.282803
1739900644341750,0,0,0,0,0,0,0,0,0,0,0.99977,-0.0104391,0.00500101,-0.0180643,0.00839889,0.0172805,-0.293315
1739900644346986,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0105012,0.00477299,-0.0182457,0.0222178,0.0301452,-0.302771
1739900644352424,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0103804,0.00458966,-0.0182394,0.0224764,-0.00821544,-0.329906
1739900644357272,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0105229,0.00464358,-0.0184065,0.0261924,0.00325694,-0.336335
1739900644362031,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0104334,0.00409569,-0.0184657,0.017401,-0.0282216,-0.352892
1739900644367138,0,0,0,0,0,0,0,0,0,0,0.999764,-0.01053,0.00466424,-0.0184193,0.0210418,-0.0132855,-0.338086
1739900644372161,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0105482,0.00408456,-0.0184543,0.00991743,-0.0159146,-0.329687
1739900644377389,0,0,0,0,0,0,0,0,0,0,0.99977,-0.0104078,0.004751,-0.0181544,0.0150983,-0.00395876,-0.305488
1739900644382225,0,0,0,0,0,0,0,0,0,0,0.99977,-0.0105033,0.00414402,-0.0182106,0.020398,0.0173253,-0.285819
1739900644387035,0,0,0,0,0,0,0,0,0,0,0.999772,-0.0104631,0.0046372,-0.0180363,0.00911864,0.00769163,-0.281351
1739900644392593,0,0,0,0,0,0,0,0,0,0,0.99977,-0.0105437,0.00428639,-0.018155,0.0126787,0.0441566,-0.276731
1739900644396852,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0106001,0.00448062,-0.0181426,-0.00428021,0.00281115,-0.303047
1739900644402364,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0104968,0.00451057,-0.0182089,0.0162657,0.0412579,-0.309714
1739900644406929,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0106146,0.00410396,-0.0184757,0.0104914,-0.00870629,-0.347711
1739900644412113,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0104891,0.00451625,-0.0184428,0.0266084,0.025211,-0.348468
1739900644416744,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0106572,0.00396967,-0.0186723,0.015243,-0.000712335,-0.36525
1739900644422055,0,0,0,0,0,0,0,0,0,0,0.999768,-0.0103748,0.00460913,-0.0183228,0.0292673,0.012055,-0.336684
1739900644427135,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0105848,0.00396304,-0.0183942,0.0239875,0.00612275,-0.31585
1739900644432117,0,0,0,0,0,0,0,0,0,0,0.999773,-0.0104186,0.00454379,-0.018047,0.0189732,-0.0054479,-0.288483
1739900644436918,0,0,0,0,0,0,0,0,0,0,0.999772,-0.0105334,0.00410837,-0.0181408,0.0164119,0.0264853,-0.273366
1739900644441785,0,0,0,0,0,0,0,0,0,0,0.999772,-0.0104846,0.0043362,-0.0180668,0.00825237,0.00395823,-0.278492
1739900644446787,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0105109,0.00439248,-0.018207,0.0130175,0.0479211,-0.288978
1739900644452120,0,0,0,0,0,0,0,0,0,0,0.999766,-0.0106505,0.00425064,-0.0183227,0.00279834,0.0063172,-0.327114
1739900644456763,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0105733,0.00462302,-0.018348,0.0105255,0.0505809,-0.336646
1739900644461798,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0107695,0.00401051,-0.0185894,9.86243e-05,0.00586083,-0.362819
1739900644466767,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0105885,0.00472122,-0.0184075,0.00996968,0.0413299,-0.349937
1739900644472170,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0107952,0.00399027,-0.0185443,0.00753432,0.0130972,-0.340573
1739900644476836,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0105166,0.00487219,-0.0181159,0.0192493,0.0323998,-0.303903
1739900644481759,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0107949,0.00419678,-0.0183008,0.0163391,0.0268976,-0.286636
1739900644487243,0,0,0,0,0,0,0,0,0,0,0.999775,-0.0103901,0.00478488,-0.0178853,0.0237878,0.0191543,-0.269925
1739900644492600,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0107236,0.00432509,-0.0182048,0.0283,0.0388491,-0.267333
1739900644496753,0,0,0,0,0,0,0,0,0,0,0.99977,-0.010632,0.00454969,-0.0180904,0.00944522,0.0135492,-0.293681
1739900644501733,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0107129,0.00455579,-0.0183298,0.0172183,0.0445785,-0.306589
1739900644506679,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0107966,0.00435282,-0.0184398,0.00320792,0.00204731,-0.346756
1739900644512098,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0106217,0.00492744,-0.0184254,0.0183899,0.0482641,-0.349079
1739900644516755,0,0,0,0,0,0,0,0,0,0,0.999759,-0.0108495,0.0041614,-0.0186433,0.0114268,0.00965598,-0.364295
1739900644521939,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0105646,0.00511482,-0.0182633,0.0192503,0.0432265,-0.337035
1739900644526739,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0109542,0.0041249,-0.0184596,0.0139251,0.0255379,-0.319546
1739900644532384,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0105455,0.00530361,-0.0179426,0.0109873,0.026591,-0.289755
1739900644536621,0,0,0,0,0,0,0,0,0,0,0.999768,-0.0107649,0.0043996,-0.0181204,0.021144,0.0381853,-0.26625
1739900644541763,0,0,0,0,0,0,0,0,0,0,0.999773,-0.0105373,0.00503422,-0.0178419,0.0142053,0.00974133,-0.26963
1739900644546714,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0106551,0.00445144,-0.0181246,0.0270074,0.0331129,-0.273747
1739900644552167,0,0,0,0,0,0,0,0,0,0,0.999769,-0.01059,0.00465674,-0.0181134,0.0146928,-0.00802523,-0.308168
1739900644556704,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0107622,0.00462475,-0.0183356,0.02317,0.0294191,-0.324965
1739900644561783,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0108293,0.00432569,-0.0184626,0.00221226,-0.0199666,-0.367065
1739900644566805,0,0,0,0,0,0,0,0,0,0,0.999761,-0.0107728,0.00480525,-0.0184318,0.00873462,0.0198142,-0.356722
1739900644572079,0,0,0,0,0,0,0,0,0,0,0.999762,-0.0108512,0.00410828,-0.0184804,0.00561986,-0.00655166,-0.354974
1739900644576951,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0107227,0.00495973,-0.0182031,0.0152046,0.0233398,-0.319774
1739900644581743,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0109074,0.00420185,-0.0182769,0.0105063,0.018266,-0.298756
1739900644586597,0,0,0,0,0,0,0,0,0,0,0.999771,-0.0106735,0.00512251,-0.0178269,0.0155076,0.0230889,-0.274223
1739900644592127,0,0,0,0,0,0,0,0,0,0,0.99977,-0.0108458,0.00423765,-0.0179997,0.024294,0.0337377,-0.260692
1739900644596618,0,0,0,0,0,0,0,0,0,0,0.999772,-0.0106372,0.00479638,-0.017886,0.0165548,-0.00401813,-0.279806
1739900644601813,0,0,0,0,0,0,0,0,0,0,0.999767,-0.0107877,0.00422137,-0.0182346,0.0296024,0.0277204,-0.293641
1739900644606725,0,0,0,0,0,0,0,0,0,0,0.999765,-0.0107445,0.00443139,-0.018306,0.0118151,-0.0190281,-0.33865
1739900644612137,0,0,0,0,0,0,0,0,0,0,0.999763,-0.0107596,0.00431537,-0.0184438,0.031801,0.0194628,-0.345677
1739900644616795,0,0,0,0,0,0,0,0,0,0,0.999759,-0.0109064,0.00419266,-0.0185684,0.00951585,-0.0231816,-0.377495
1739900644622135,0,0,0,0,0,0,0,0,0,0,0.999764,-0.0107068,0.00441273,-0.018402,0.030717,0.0316735,-0.345054
1739900644627287,0,0,0,0,0,0,0,0,0,0,0.999761,-0.010957,0.00394806,-0.0184918,0.0119983,-0.00335966,-0.341962
1739900644632194,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0106816,0.00472929,-0.0180527,0.0114307,0.0276467,-0.299749
1739900644637156,0,0,0,0,0,0,0,0,0,0,0.999769,-0.0108544,0.00399233,-0.0181089,0.0113676,0.0208648,-0.278003
