1739900644032282,0,0.465784,0.702245,0.55177,0.567639,0,0,0,0,0,0,0,0
1739900644036821,0,0.467857,0.700241,0.551696,0.569063,0,0,0,0,0,0,0,0
1739900644042366,0,0.468944,0.700054,0.549959,0.571106,0,0,0,0,0,0,0,0
1739900644046814,0,0.471016,0.699819,0.5571,0.561862,0,0,0,0,0,0,0,0
1739900644052317,0,0.468664,0.701148,0.555333,0.56554,0,0,0,0,0,0,0,0
1739900644056857,0,0.469908,0.701914,0.561468,0.5569,0,0,0,0,0,0,0,0
1739900644062511,0,0.465972,0.704411,0.558295,0.5624,0,0,0,0,0,0,0,0
1739900644066976,0,0.470131,0.702774,0.560798,0.558189,0,0,0,0,0,0,0,0
1739900644072175,0,0.469071,0.70328,0.557927,0.562949,0,0,0,0,0,0,0,0
1739900644077012,0,0.472103,0.700645,0.558168,0.563832,0,0,0,0,0,0,0,0
1739900644081742,0,0.472989,0.700829,0.558884,0.562748,0,0,0,0,0,0,0,0
1739900644086755,0,0.474235,0.6985,0.554542,0.570407,0,0,0,0,0,0,0,0
1739900644092158,0,0.475747,0.698525,0.55766,0.566089,0,0,0,0,0,0,0,0
1739900644096859,0,0.473556,0.699766,0.558036,0.567206,0,0,0,0,0,0,0,0
1739900644102398,0,0.472686,0.700992,0.563777,0.560613,0,0,0,0,0,0,0,0
1739900644106802,0,0.471516,0.701696,0.562773,0.563016,0,0,0,0,0,0,0,0
1739900644112168,0,0.47183,0.701778,0.565792,0.55987,0,0,0,0,0,0,0,0
1739900644117342,0,0.472931,0.701279,0.564206,0.562195,0,0,0,0,0,0,0,0
1739900644121931,0,0.47513,0.700281,0.562584,0.564055,0,0,0,0,0,0,0,0
1739900644126836,0,0.477137,0.700822,0.563433,0.561196,0,0,0,0,0,0,0,0
1739900644132474,0,0.477195,0.700886,0.558837,0.567416,0,0,0,0,0,0,0,0
1739900644136981,0,0.478385,0.701488,0.560384,0.564509,0,0,0,0,0,0,0,0
1739900644141744,0,0.476436,0.702154,0.556343,0.571298,0,0,0,0,0,0,0,0
1739900644146785,0,0.475539,0.702848,0.561847,0.565762,0,0,0,0,0,0,0,0
1739900644152153,0,0.472198,0.703646,0.561211,0.569781,0,0,0,0,0,0,0,0
1739900644156930,0,0.471478,0.705707,0.56587,0.563261,0,0,0,0,0,0,0,0
1739900644161755,0,0.469119,0.707862,0.564194,0.5658,0,0,0,0,0,0,0,0
1739900644166910,0,0.471977,0.708091,0.560977,0.567342,0,0,0,0,0,0,0,0
1739900644172147,0,0.474097,0.706571,0.560874,0.568147,0,0,0,0,0,0,0,0
1739900644177015,0,0.474945,0.704848,0.558258,0.573417,0,0,0,0,0,0,0,0
1739900644181922,0,0.47826,0.702813,0.56076,0.57059,0,0,0,0,0,0,0,0
1739900644186764,0,0.478428,0.702782,0.553431,0.579816,0,0,0,0,0,0,0,0
1739900644192315,0,0.479434,0.703539,0.556226,0.575547,0,0,0,0,0,0,0,0
1739900644196856,0,0.47352,0.708038,0.553685,0.579651,0,0,0,0,0,0,0,0
1739900644201754,0,0.473949,0.708786,0.558156,0.574032,0,0,0,0,0,0,0,0
1739900644206922,0,0.470299,0.710056,0.562559,0.571825,0,0,0,0,0,0,0,0
1739900644212196,0,0.470256,0.710174,0.562794,0.572334,0,0,0,0,0,0,0,0
1739900644216799,0,0.469291,0.713375,0.560402,0.572931,0,0,0,0,0,0,0,0
1739900644221909,0,0.470276,0.712817,0.557583,0.576819,0,0,0,0,0,0,0,0
1739900644226962,0,0.472054,0.711734,0.558893,0.575791,0,0,0,0,0,0,0,0
1739900644232094,0,0.47476,0.709383,0.555602,0.580716,0,0,0,0,0,0,0,0
1739900644236837,0,0.479748,0.706823,0.553176,0.582574,0,0,0,0,0,0,0,0
1739900644241971,0,0.479464,0.706739,0.552417,0.584689,0,0,0,0,0,0,0,0
1739900644246725,0,0.478221,0.708731,0.556478,0.579727,0,0,0,0,0,0,0,0
1739900644252223,0,0.477872,0.708517,0.560143,0.577008,0,0,0,0,0,0,0,0
1739900644257232,0,0.472099,0.712972,0.563282,0.574408,0,0,0,0,0,0,0,0
1739900644261956,0,0.471941,0.714033,0.565449,0.571567,0,0,0,0,0,0,0,0
1739900644266884,0,0.471922,0.71349,0.562298,0.576854,0,0,0,0,0,0,0,0
1739900644272167,0,0.473992,0.713094,0.562166,0.57634,0,0,0,0,0,0,0,0
1739900644277052,0,0.473663,0.713198,0.5557,0.584836,0,0,0,0,0,0,0,0
1739900644282099,0,0.476742,0.712092,0.556858,0.58274,0,0,0,0,0,0,0,0
1739900644286925,0,0.47864,0.709177,0.553511,0.589117,0,0,0,0,0,0,0,0
1739900644292236,0,0.478395,0.710942,0.554655,0.586779,0,0,0,0,0,0,0,0
1739900644296972,0,0.477982,0.709931,0.561976,0.580971,0,0,0,0,0,0,0,0
1739900644301893,0,0.474975,0.712613,0.565042,0.577944,0,0,0,0,0,0,0,0
1739900644307441,0,0.476329,0.712582,0.571495,0.569904,0,0,0,0,0,0,0,0
