1739900444645100,0,-0.05,0.398632,0.0367752,0.05,0,0,0,0,0,0,0,0
1739900444650277,0,-0.05,0.398429,0.0365197,0.05,0,0,0,0,0,0,0,0
1739900444655356,0,-0.05,0.398581,0.0369664,0.05,0,0,0,0,0,0,0,0
1739900444660660,0,-0.05,0.398797,0.0378076,0.05,0,0,0,0,0,0,0,0
1739900444665001,0,-0.05,0.399004,0.0379856,0.05,0,0,0,0,0,0,0,0
1739900444670259,0,-0.05,0.399123,0.0379819,0.05,0,0,0,0,0,0,0,0
1739900444675374,0,-0.05,0.399093,0.0377223,0.05,0,0,0,0,0,0,0,0
1739900444680287,0,-0.05,0.399192,0.0376651,0.05,0,0,0,0,0,0,0,0
1739900444685032,0,-0.05,0.399179,0.0374765,0.05,0,0,0,0,0,0,0,0
1739900444690446,0,-0.05,0.399173,0.0371231,0.05,0,0,0,0,0,0,0,0
1739900444695342,0,-0.05,0.399088,0.0367055,0.05,0,0,0,0,0,0,0,0
1739900444700579,0,-0.05,0.398861,0.0359041,0.05,0,0,0,0,0,0,0,0
1739900444705070,0,-0.05,0.398753,0.0358833,0.05,0,0,0,0,0,0,0,0
1739900444710243,0,-0.05,0.398636,0.0363475,0.05,0,0,0,0,0,0,0,0
1739900444715359,0,-0.05,0.398429,0.0370195,0.05,0,0,0,0,0,0,0,0
1739900444720523,0,-0.05,0.398441,0.0375329,0.05,0,0,0,0,0,0,0,0
1739900444725013,0,-0.05,0.398555,0.03781,0.05,0,0,0,0,0,0,0,0
1739900444730781,0,-0.05,0.398696,0.0377782,0.05,0,0,0,0,0,0,0,0
1739900444735376,0,-0.05,0.398731,0.037785,0.05,0,0,0,0,0,0,0,0
1739900444740605,0,-0.05,0.398781,0.0382122,0.05,0,0,0,0,0,0,0,0
1739900444745028,0,-0.05,0.398961,0.0390079,0.05,0,0,0,0,0,0,0,0
1739900444750281,0,-0.05,0.399092,0.0394807,0.05,0,0,0,0,0,0,0,0
1739900444755348,0,-0.05,0.399183,0.0397021,0.05,0,0,0,0,0,0,0,0
1739900444760553,0,-0.05,0.399259,0.0402536,0.05,0,0,0,0,0,0,0,0
1739900444765063,0,-0.05,0.399271,0.0404782,0.05,0,0,0,0,0,0,0,0
1739900444770254,0,-0.05,0.399226,0.0393963,0.05,0,0,0,0,0,0,0,0
