1739981636250002,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636349968,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636449964,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636549966,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636649914,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636749976,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636849965,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981636950032,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637049966,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637149964,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637249967,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637349964,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637450013,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637549918,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637650025,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637749972,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637850024,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981637949966,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638049918,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638150054,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638249919,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638369966,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638449919,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638549917,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638649964,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638749916,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638849912,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981638949967,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639050022,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639149965,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639249915,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639349970,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639449965,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639550040,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639649966,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639750126,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639849963,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981639949920,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640049921,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640149914,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640250016,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640349966,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640449919,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640549918,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640649918,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640750028,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640849913,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981640950027,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981641049918,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981641150101,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981641249918,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
1739981641349913,0,0,0,0,0,0.99949,0,0,-0.0319216,0,0,0
