1739981636160646,0,-1.3958,-1.91761,-0.430878,0.705719,-0.708188,-0.00834602,0.0189951,-1.39562,-1.91722,-0.430585,0.708598,-0.705357,-0.00425566,0.0178472,-0.00245571,-0.00567436,-0.00422001,-0.0413775,-0.040704,-0.0587886,0.0164989
1739981636160646,0,-1.3958,-1.91761,-0.430878,0.705719,-0.708188,-0.00834602,0.0189951,-1.39562,-1.91722,-0.430585,0.708598,-0.705357,-0.00425566,0.0178472,-0.00245571,-0.00567436,-0.00422001,-0.0413775,-0.040704,-0.0587886,0.0164989
1739981636170598,0,-1.39553,-1.91669,-0.430387,0.708078,-0.705894,-0.00456923,0.0178404,-1.39561,-1.91715,-0.43056,0.708533,-0.705424,-0.00429506,0.0178463,0.00118017,0.00658035,0.00247657,-0.00653267,-0.00675321,-0.00394052,-8.56817e-05
1739981636170598,0,-1.39553,-1.91669,-0.430387,0.708078,-0.705894,-0.00456923,0.0178404,-1.39561,-1.91715,-0.43056,0.708533,-0.705424,-0.00429506,0.0178463,0.00118017,0.00658035,0.00247657,-0.00653267,-0.00675321,-0.00394052,-8.56817e-05
1739981636180404,0,-1.39594,-1.91727,-0.430916,0.705809,-0.708101,-0.00832011,0.0189187,-1.39565,-1.91717,-0.430605,0.70819,-0.70576,-0.00480087,0.0179811,-0.00408888,-0.0015378,-0.00447631,-0.034225,-0.0336349,-0.0505803,0.0134761
1739981636180404,0,-1.39594,-1.91727,-0.430916,0.705809,-0.708101,-0.00832011,0.0189187,-1.39565,-1.91717,-0.430605,0.70819,-0.70576,-0.00480087,0.0179811,-0.00408888,-0.0015378,-0.00447631,-0.034225,-0.0336349,-0.0505803,0.0134761
1739981636190270,0,-1.39551,-1.91687,-0.43048,0.708119,-0.705879,-0.00394302,0.0169378,-1.39564,-1.91713,-0.430589,0.708181,-0.705775,-0.00469307,0.01785,0.00175238,0.00376701,0.0015676,-0.00090003,-0.00149012,0.01078,-0.0131099
1739981636190270,0,-1.39551,-1.91687,-0.43048,0.708119,-0.705879,-0.00394302,0.0169378,-1.39564,-1.91713,-0.430589,0.708181,-0.705775,-0.00469307,0.01785,0.00175238,0.00376701,0.0015676,-0.00090003,-0.00149012,0.01078,-0.0131099
1739981636199754,0,-1.39578,-1.91725,-0.430913,0.708934,-0.705055,-0.00364805,0.0172312,-1.39565,-1.91714,-0.43063,0.708276,-0.705685,-0.00456175,0.0177722,-0.00180006,-0.00150204,-0.004071,0.0094533,0.00904799,0.013132,-0.00777654
1739981636199754,0,-1.39578,-1.91725,-0.430913,0.708934,-0.705055,-0.00364805,0.0172312,-1.39565,-1.91714,-0.43063,0.708276,-0.705685,-0.00456175,0.0177722,-0.00180006,-0.00150204,-0.004071,0.0094533,0.00904799,0.013132,-0.00777654
1739981636209590,0,-1.39552,-1.91688,-0.430472,0.708057,-0.705934,-0.00390759,0.0172277,-1.39564,-1.91711,-0.43061,0.708248,-0.705716,-0.00447954,0.0177038,0.00175238,0.00331402,0.00198483,-0.00274777,-0.0031352,0.00822037,-0.00684224
1739981636209590,0,-1.39552,-1.91688,-0.430472,0.708057,-0.705934,-0.00390759,0.0172277,-1.39564,-1.91711,-0.43061,0.708248,-0.705716,-0.00447954,0.0177038,0.00175238,0.00331402,0.00198483,-0.00274777,-0.0031352,0.00822037,-0.00684224
1739981636219280,0,-1.39608,-1.91658,-0.431118,0.708792,-0.705307,-0.00355335,0.0119398,-1.39569,-1.91704,-0.430674,0.708317,-0.705665,-0.00436315,0.0169795,-0.00551939,0.00661612,-0.0063926,0.00683069,0.00513196,0.0116389,-0.0724321
1739981636219280,0,-1.39608,-1.91658,-0.431118,0.708792,-0.705307,-0.00355335,0.0119398,-1.39569,-1.91704,-0.430674,0.708317,-0.705665,-0.00436315,0.0169795,-0.00551939,0.00661612,-0.0063926,0.00683069,0.00513196,0.0116389,-0.0724321
1739981636229305,0,-1.39559,-1.91692,-0.430483,0.709245,-0.704758,-0.00341734,0.0166181,-1.39568,-1.91703,-0.43065,0.708433,-0.705551,-0.0042443,0.0169341,0.0013113,0.00151396,0.00239313,0.0116646,0.0113904,0.0118854,-0.00454094
1739981636229305,0,-1.39559,-1.91692,-0.430483,0.709245,-0.704758,-0.00341734,0.0166181,-1.39568,-1.91703,-0.43065,0.708433,-0.705551,-0.0042443,0.0169341,0.0013113,0.00151396,0.00239313,0.0116646,0.0113904,0.0118854,-0.00454094
1739981636238912,0,-1.39555,-1.91687,-0.430304,0.707843,-0.706143,-0.00424444,0.0173883,-1.39566,-1.91701,-0.430606,0.708359,-0.705625,-0.00424432,0.0169912,0.00162125,0.0019908,0.0043422,-0.00741482,-0.00743866,-1.72295e-06,0.00570826
1739981636238912,0,-1.39555,-1.91687,-0.430304,0.707843,-0.706143,-0.00424444,0.0173883,-1.39566,-1.91701,-0.430606,0.708359,-0.705625,-0.00424432,0.0169912,0.00162125,0.0019908,0.0043422,-0.00741482,-0.00743866,-1.72295e-06,0.00570826
1739981636248872,0,-1.39564,-1.91696,-0.430527,0.708087,-0.705884,-0.00321076,0.0181845,-1.39566,-1.917,-0.430596,0.708325,-0.705658,-0.00411444,0.0171411,0.000321865,0.000607967,0.000998378,-0.00342727,-0.00325441,0.012988,0.0149954
1739981636248872,0,-1.39564,-1.91696,-0.430527,0.708087,-0.705884,-0.00321076,0.0181845,-1.39566,-1.917,-0.430596,0.708325,-0.705658,-0.00411444,0.0171411,0.000321865,0.000607967,0.000998378,-0.00342727,-0.00325441,0.012988,0.0149954
1739981636258371,0,-1.39564,-1.91714,-0.430802,0.708684,-0.705325,-0.00428953,0.0162739,-1.39566,-1.91702,-0.430622,0.70837,-0.705616,-0.00413644,0.0170321,0.000286102,-0.00168085,-0.00258982,0.00451207,0.00418425,-0.00220034,-0.0108976
1739981636258371,0,-1.39564,-1.91714,-0.430802,0.708684,-0.705325,-0.00428953,0.0162739,-1.39566,-1.91702,-0.430622,0.70837,-0.705616,-0.00413644,0.0170321,0.000286102,-0.00168085,-0.00258982,0.00451207,0.00418425,-0.00220034,-0.0108976
1739981636268312,0,-1.39557,-1.91691,-0.430481,0.708048,-0.705934,-0.00381739,0.0176133,-1.39565,-1.91701,-0.430605,0.70833,-0.705656,-0.00409635,0.0171052,0.00107288,0.00135899,0.00178218,-0.00404716,-0.00399351,0.0040093,0.00730269
1739981636268312,0,-1.39557,-1.91691,-0.430481,0.708048,-0.705934,-0.00381739,0.0176133,-1.39565,-1.91701,-0.430605,0.70833,-0.705656,-0.00409635,0.0171052,0.00107288,0.00135899,0.00178218,-0.00404716,-0.00399351,0.0040093,0.00730269
1739981636278343,0,-1.39549,-1.91689,-0.430448,0.708027,-0.705962,-0.00394657,0.0173167,-1.39563,-1.91699,-0.430585,0.708292,-0.705695,-0.00407753,0.0171318,0.00193119,0.00144243,0.00196397,-0.00380278,-0.00385046,0.00188211,0.00265855
1739981636278343,0,-1.39549,-1.91689,-0.430448,0.708027,-0.705962,-0.00394657,0.0173167,-1.39563,-1.91699,-0.430585,0.708292,-0.705695,-0.00407753,0.0171318,0.00193119,0.00144243,0.00196397,-0.00380278,-0.00385046,0.00188211,0.00265855
1739981636287974,0,-1.39621,-1.91736,-0.430817,0.708972,-0.705024,-0.00292753,0.0170315,-1.3957,-1.91704,-0.430614,0.708377,-0.70561,-0.00393301,0.0171192,-0.00734329,-0.00457764,-0.00291467,0.00855327,0.00842214,0.0144512,-0.00126008
1739981636287974,0,-1.39621,-1.91736,-0.430817,0.708972,-0.705024,-0.00292753,0.0170315,-1.3957,-1.91704,-0.430614,0.708377,-0.70561,-0.00393301,0.0171192,-0.00734329,-0.00457764,-0.00291467,0.00855327,0.00842214,0.0144512,-0.00126008
1739981636297614,0,-1.3959,-1.91729,-0.430815,0.706252,-0.707664,-0.00898581,0.0184432,-1.39572,-1.91707,-0.430639,0.70811,-0.705868,-0.00456797,0.0172855,-0.00247955,-0.00319481,-0.00252128,-0.0267088,-0.0258029,-0.0634953,0.0166385
1739981636297614,0,-1.3959,-1.91729,-0.430815,0.706252,-0.707664,-0.00898581,0.0184432,-1.39572,-1.91707,-0.430639,0.70811,-0.705868,-0.00456797,0.0172855,-0.00247955,-0.00319481,-0.00252128,-0.0267088,-0.0258029,-0.0634953,0.0166385
1739981636307414,0,-1.39581,-1.91722,-0.430988,0.709229,-0.704766,-0.00356376,0.0168965,-1.39574,-1.91709,-0.430683,0.708251,-0.70573,-0.00444178,0.0172366,-0.00103712,-0.00193119,-0.00437796,0.0140667,0.0138462,0.0126192,-0.00488851
1739981636307414,0,-1.39581,-1.91722,-0.430988,0.709229,-0.704766,-0.00356376,0.0168965,-1.39574,-1.91709,-0.430683,0.708251,-0.70573,-0.00444178,0.0172366,-0.00103712,-0.00193119,-0.00437796,0.0140667,0.0138462,0.0126192,-0.00488851
1739981636317125,0,-1.39569,-1.91718,-0.430839,0.708646,-0.70535,-0.0041627,0.0168786,-1.39573,-1.9171,-0.430703,0.7083,-0.705682,-0.00440671,0.0171917,0.000524521,-0.00119209,-0.00195801,0.00497103,0.00477433,0.00350699,-0.00449922
1739981636317125,0,-1.39569,-1.91718,-0.430839,0.708646,-0.70535,-0.0041627,0.0168786,-1.39573,-1.9171,-0.430703,0.7083,-0.705682,-0.00440671,0.0171917,0.000524521,-0.00119209,-0.00195801,0.00497103,0.00477433,0.00350699,-0.00449922
1739981636327220,0,-1.39556,-1.91684,-0.430449,0.708093,-0.705894,-0.00395438,0.017396,-1.39571,-1.91707,-0.430671,0.708274,-0.705709,-0.00434986,0.0172173,0.00213385,0.00327826,0.00318289,-0.00260472,-0.00265837,0.00568409,0.00256766
1739981636327220,0,-1.39556,-1.91684,-0.430449,0.708093,-0.705894,-0.00395438,0.017396,-1.39571,-1.91707,-0.430671,0.708274,-0.705709,-0.00434986,0.0172173,0.00213385,0.00327826,0.00318289,-0.00260472,-0.00265837,0.00568409,0.00256766
1739981636336939,0,-1.39555,-1.91688,-0.430493,0.708037,-0.705946,-0.00369675,0.0176433,-1.39569,-1.91704,-0.430648,0.708245,-0.705738,-0.00426779,0.0172709,0.00194311,0.00231266,0.00223517,-0.00298619,-0.00297427,0.00820723,0.00535268
1739981636336939,0,-1.39555,-1.91688,-0.430493,0.708037,-0.705946,-0.00369675,0.0176433,-1.39569,-1.91704,-0.430648,0.708245,-0.705738,-0.00426779,0.0172709,0.00194311,0.00231266,0.00223517,-0.00298619,-0.00297427,0.00820723,0.00535268
1739981636346607,0,-1.39559,-1.91716,-0.430778,0.708141,-0.705825,-0.00575333,0.017728,-1.39568,-1.91706,-0.430665,0.708232,-0.705749,-0.00445447,0.0173283,0.00120401,-0.00141859,-0.00162423,-0.00130534,-0.00109673,-0.0186678,0.0057444
1739981636346607,0,-1.39559,-1.91716,-0.430778,0.708141,-0.705825,-0.00575333,0.017728,-1.39568,-1.91706,-0.430665,0.708232,-0.705749,-0.00445447,0.0173283,0.00120401,-0.00141859,-0.00162423,-0.00130534,-0.00109673,-0.0186678,0.0057444
1739981636356119,0,-1.39567,-1.91712,-0.430825,0.708885,-0.705117,-0.00397488,0.0165886,-1.39568,-1.91707,-0.430685,0.708314,-0.70567,-0.0043942,0.0172354,3.57628e-05,-0.000822544,-0.00200868,0.00821948,0.00793934,0.00602668,-0.00929534
1739981636356119,0,-1.39567,-1.91712,-0.430825,0.708885,-0.705117,-0.00397488,0.0165886,-1.39568,-1.91707,-0.430685,0.708314,-0.70567,-0.0043942,0.0172354,3.57628e-05,-0.000822544,-0.00200868,0.00821948,0.00793934,0.00602668,-0.00929534
