1739981636172847,0,0.13,0.13,0,0
1739981636192655,0,0.13,0.13,0,0
1739981636212660,0,0.13,0.13,0,0
1739981636232803,0,0.13,0.13,0,0
1739981636252680,0,0.13,0.13,0,0
1739981636272781,0,0.13,0.13,0,0
1739981636292900,0,0.13,0.13,0,0
1739981636312734,0,0.13,0.13,0,0
1739981636332641,0,0.13,0.13,0,0
1739981636352680,0,0.13,0.13,0,0
1739981636372856,0,0.13,0.13,0,0
1739981636392698,0,0.13,0.13,0,0
1739981636412602,0,0.13,0.13,0,0
1739981636432609,0,0.13,0.13,0,0
1739981636452640,0,0.13,0.13,0,0
1739981636472631,0,0.13,0.13,0,0
1739981636492928,0,0.13,0.13,0,0
1739981636512744,0,0.13,0.13,0,0
1739981636532965,0,0.13,0.13,0,0
1739981636552757,0,0.13,0.13,0,0
1739981636573670,0,0.13,0.13,0,0
1739981636592725,0,0.13,0.13,0,0
1739981636612642,0,0.13,0.13,0,0
1739981636632789,0,0.13,0.13,0,0
1739981636652930,0,0.13,0.13,0,0
1739981636672770,0,0.13,0.13,0,0
1739981636692946,0,0.13,0.13,0,0
1739981636712677,0,0.13,0.13,0,0
1739981636732662,0,0.13,0.13,0,0
1739981636752690,0,0.13,0.13,0,0
1739981636772610,0,0.13,0.13,0,0
1739981636793091,0,0.13,0.13,0,0
1739981636812538,0,0.13,0.13,0,0
1739981636832644,0,0.13,0.13,0,0
1739981636852529,0,0.13,0.13,0,0
1739981636872686,0,0.13,0.13,0,0
1739981636892623,0,0.13,0.13,0,0
1739981636912551,0,0.13,0.13,0,0
1739981636932594,0,0.13,0.13,0,0
1739981636952645,0,0.13,0.13,0,0
1739981636972518,0,0.13,0.13,0,0
1739981636992622,0,0.13,0.13,0,0
1739981637012639,0,0.13,0.13,0,0
1739981637032658,0,0.13,0.13,0,0
1739981637052730,0,0.13,0.13,0,0
1739981637072799,0,0.13,0.13,0,0
1739981637093805,0,0.13,0.13,0,0
1739981637112615,0,0.13,0.13,0,0
1739981637132740,0,0.13,0.13,0,0
1739981637152580,0,0.13,0.13,0,0
1739981637172582,0,0.13,0.13,0,0
1739981637192595,0,0.13,0.13,0,0
1739981637212755,0,0.13,0.13,0,0
1739981637232525,0,0.13,0.13,0,0
1739981637252616,0,0.13,0.13,0,0
1739981637272731,0,0.13,0.13,0,0
1739981637293605,0,0.13,0.13,0,0
1739981637312659,0,0.13,0.13,0,0
1739981637332753,0,0.13,0.13,0,0
1739981637352793,0,0.13,0.13,0,0
1739981637372612,0,0.13,0.13,0,0
1739981637392591,0,0.13,0.13,0,0
1739981637412812,0,0.13,0.13,0,0
1739981637432735,0,0.13,0.13,0,0
1739981637452678,0,0.13,0.13,0,0
1739981637472734,0,0.13,0.13,0,0
1739981637493114,0,0.13,0.13,0,0
1739981637512654,0,0.13,0.13,0,0
1739981637532704,0,0.13,0.13,0,0
1739981637552566,0,0.13,0.13,0,0
1739981637573603,0,0.13,0.13,0,0
1739981637592509,0,0.13,0.13,0,0
1739981637612696,0,0.13,0.13,0,0
1739981637632611,0,0.13,0.13,0,0
1739981637652516,0,0.13,0.13,0,0
1739981637672473,0,0.13,0.13,0,0
1739981637693476,0,0.13,0.13,0,0
1739981637712384,0,0.13,0.13,0,0
1739981637732392,0,0.14,0.130102,0.00509098,5.18393e-05
1739981637752624,0,0.14,0.130611,0.0254758,0.000518802
1739981637772643,0,0.14,0.13179,0.058955,0.00249862
1739981637792514,0,0.14,0.133554,0.0882022,0.00780388
1739981637812585,0,0.14,0.135567,0.100645,0.017989
1739981637832609,0,0.14,0.137475,0.0953689,0.032998
1739981637852674,0,0.14,0.139022,0.077372,0.0505874
1739981637872623,0,0.14,0.140091,0.0534475,0.0669712
1739981637893610,0,0.14,0.140684,0.0296399,0.0782018
1739981637912638,0,0.14,0.140885,0.0100449,0.0815202
1739981637932637,0,0.14,0.140816,-0.00342727,0.0761392
1739981637952512,0,0.14,0.140603,-0.0106782,0.0632918
1739981637972684,0,0.14,0.140347,-0.0128031,0.0456811
1739981637992490,0,0.14,0.140118,-0.0114441,0.0266271
1739981638012507,0,0.14,0.139952,-0.00826716,0.00921745
1739981638032764,0,0.14,0.13986,-0.00463799,-0.00431346
1739981638052634,0,0.14,0.13983,-0.00147074,-0.0128736
1739981638072517,0,0.14,0.139846,0.00077337,-0.0164824
1739981638092613,0,0.14,0.139886,0.00199899,-0.0160073
1739981638112741,0,0.14,0.139933,0.00235587,-0.0127884
1739981638132526,0,0.14,0.139975,0.00210628,-0.00826285
1739981638152398,0,0.14,0.140006,0.00153631,-0.00367065
1739981638172614,0,0.14,0.140023,0.000881404,0.000119008
1739981638192728,0,0.14,0.140029,0.000306219,0.00265905
1739981638212439,0,0.14,0.140027,-0.000107288,0.00387879
1739981638232398,0,0.14,0.140021,-0.000337511,0.00397919
1739981638252622,0,0.14,0.140012,-0.000411272,0.00330805
1739981638272529,0,0.14,0.140005,-0.000374764,0.00224611
1739981638292511,0,0.14,0.139999,-0.000277907,0.0011232
1739981638312676,0,0.14,0.139996,-0.000162423,0.000171476
1739981638332503,0,0.14,0.139995,-5.96046e-05,-0.000486963
1739981638352527,0,0.14,0.139995,1.49012e-05,-0.000827003
1739981638372742,0,0.14,0.139996,5.73695e-05,-0.000892881
1739981638392810,0,0.14,0.139998,7.30157e-05,-0.000766271
1739981638412370,0,0.14,0.139999,6.63102e-05,-0.000537802
1739981638432555,0,0.14,0.14,5.06639e-05,-0.000286495
1739981638452429,0,0.14,0.140001,2.98023e-05,-6.84629e-05
1739981638472448,0,0.14,0.140001,1.19209e-05,8.6068e-05
1739981638492533,0,0.14,0.140001,-2.23517e-06,0.000169647
1739981638512546,0,0.14,0.140001,-9.68575e-06,0.000191125
1739981638532926,0,0.14,0.14,-1.2666e-05,0.000168254
1739981638552532,0,0.14,0.14,-1.19209e-05,0.00012113
1739981638573311,0,0.14,0.14,-8.9407e-06,6.74544e-05
1739981638592607,0,0.14,0.14,-5.96046e-06,1.99302e-05
1739981638612578,0,0.14,0.14,-2.23517e-06,-1.44491e-05
1739981638632325,0,0.14,0.14,7.45058e-07,-3.37223e-05
1739981638652607,0,0.14,0.14,1.49012e-06,-3.95443e-05
1739981638672753,0,0.14,0.14,2.23517e-06,-3.56002e-05
1739981638692551,0,0.14,0.14,2.23517e-06,-2.61693e-05
1739981638712291,0,0.14,0.14,1.49012e-06,-1.50626e-05
1739981638732489,0,0.14,0.14,7.45058e-07,-5.04987e-06
1739981638752397,0,0.14,0.14,7.45058e-07,2.30815e-06
1739981638772415,0,0.14,0.14,0,6.5436e-06
1739981638792384,0,0.14,0.14,-7.45058e-07,7.96778e-06
1739981638812473,0,0.14,0.14,0,7.31677e-06
1739981638832282,0,0.14,0.14,-7.45058e-07,5.46863e-06
1739981638852292,0,0.14,0.14,0,3.22262e-06
1739981638872313,0,0.14,0.14,0,1.1685e-06
1739981638892635,0,0.14,0.14,0,-3.50933e-07
1739981638912402,0,0.14,0.14,0,-1.22815e-06
1739981638932710,0,0.14,0.14,0,-1.53038e-06
1739981638952734,0,0.14,0.14,0,-1.41634e-06
1739981638972379,0,0.14,0.14,0,-1.06786e-06
1739981638992482,0,0.14,0.14,0,-6.43938e-07
1739981639012757,0,0.14,0.14,0,-2.57495e-07
1739981639032413,0,0.15,0.140102,0.00509098,5.18688e-05
1739981639052382,0,0.15,0.140611,0.0254758,0.000519001
1739981639072356,0,0.15,0.14179,0.058955,0.00249888
1739981639092323,0,0.15,0.143554,0.0882022,0.00780413
1739981639112233,0,0.15,0.145567,0.100645,0.0179892
1739981639132342,0,0.15,0.147475,0.0953689,0.0329981
1739981639152538,0,0.15,0.149022,0.077372,0.0505874
1739981639172334,0,0.15,0.150091,0.0534475,0.0669712
1739981639192375,0,0.15,0.150684,0.0296399,0.0782018
1739981639212354,0,0.15,0.150885,0.0100449,0.0815202
1739981639232483,0,0.15,0.150816,-0.00342727,0.0761392
1739981639252361,0,0.15,0.150603,-0.0106782,0.0632918
1739981639272389,0,0.15,0.150347,-0.0128031,0.0456811
1739981639292603,0,0.15,0.150118,-0.0114441,0.0266271
1739981639312970,0,0.15,0.149952,-0.00826716,0.00921745
1739981639332448,0,0.15,0.14986,-0.00463799,-0.00431346
1739981639352476,0,0.15,0.14983,-0.00147074,-0.0128736
1739981639372334,0,0.15,0.149846,0.00077337,-0.0164823
1739981639392362,0,0.15,0.149886,0.00199899,-0.0160073
1739981639412340,0,0.15,0.149933,0.00235587,-0.0127884
1739981639432371,0,0.15,0.149975,0.00210628,-0.00826285
1739981639452448,0,0.15,0.150006,0.00153631,-0.00367065
1739981639472301,0,0.15,0.150023,0.000881404,0.000119007
1739981639492371,0,0.15,0.150029,0.000306219,0.00265905
1739981639512592,0,0.15,0.150027,-0.000107288,0.00387878
